,Player_Id,Player,Assists,Shifts,BLOCK,GOAL (BACKHAND),GOAL (DEFLECTED),GOAL (SLAP SHOT),GOAL (SNAP SHOT),GOAL (TIP-IN),GOAL (WRAP-AROUND),GOAL (WRIST SHOT),HIT,PENL (FIGHTING),PENL (OTHER)
818,8480748,KIEFER SHERWOOD,1.0,129,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
819,8480762,ERIC ROBINSON,17.0,1275,20.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,95.0,0.0,9.0
820,8480776,SHELDON REMPAL,,9,,,,,,,,,,,
821,8480789,OLIVER WAHLSTROM,11.0,1190,19.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,101.0,3.0,20.0
822,8480796,MARTIN FEHERVARY,9.0,2161,123.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,289.0,0.0,17.0
823,8480797,JOEL FARABEE,17.0,1496,38.0,3.0,0.0,1.0,3.0,1.0,0.0,8.0,73.0,2.0,16.0
824,8480798,PHILIPP KURASHEV,15.0,1162,30.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,6.0
825,8480800,QUINN HUGHES,60.0,2113,56.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0,14.0
826,8480801,BRADY TKACHUK,37.0,1875,25.0,2.0,4.0,2.0,5.0,3.0,0.0,12.0,270.0,5.0,34.0
827,8480802,RYAN MCLEOD,13.0,1612,34.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,40.0,0.0,9.0
828,8480803,EVAN BOUCHARD,37.0,2209,129.0,1.0,0.0,7.0,1.0,2.0,0.0,4.0,99.0,0.0,15.0
829,8480806,ISAC LUNDESTROM,13.0,1745,55.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,38.0,0.0,4.0
830,8480807,MATTIAS SAMUELSSON,10.0,1133,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0
831,8480813,JOE VELENO,7.0,1107,25.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,123.0,0.0,8.0
832,8480814,NICOLAS BEAUDIN,,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,8480817,K'ANDRE MILLER,18.0,2765,124.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,197.0,0.0,17.0
834,8480821,FILIP ZADINA,14.0,1232,32.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,55.0,0.0,4.0
835,8480822,MARTIN KAUT,,82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
836,8480823,ALEXANDER ALEXEYEV,,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
837,8480829,JESPERI KOTKANIEMI,19.0,1280,20.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,87.0,2.0,11.0
838,8480830,ANDREI SVECHNIKOV,40.0,1912,21.0,5.0,0.0,2.0,7.0,2.0,0.0,17.0,241.0,1.0,42.0
839,8480831,ALEC REGULA,,348,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,6.0
840,8480835,JACK DRURY,,46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0
841,8480839,RASMUS DAHLIN,40.0,2362,91.0,1.0,0.0,4.0,2.0,0.0,0.0,6.0,121.0,0.0,32.0
842,8480842,FILIP HALLANDER,,12,,,,,,,,,,,
843,8480844,GRIGORI DENISENKO,,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
844,8480845,RASMUS KUPARI,8.0,1050,18.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,75.0,0.0,6.0
845,8480846,SAMPO RANTA,,159,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
846,8480847,RYAN MERKLEY,5.0,818,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,4.0
847,8480848,TY DELLANDREA,,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
848,8480849,BARRETT HAYTON,14.0,1368,33.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,82.0,0.0,8.0
849,8480853,LIAM FOUDY,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
850,8480855,JACK MCBAIN,1.0,241,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,3.0
851,8480858,CAMERON HILLIS,,16,,,,,,,,,,,
852,8480860,KEVIN BAHL,3.0,365,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,5.0
853,8480863,GABRIEL FORTIER,,142,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.0
854,8480865,NOAH DOBSON,38.0,2026,154.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,78.0,0.0,9.0
855,8480870,BENOIT-OLIVIER GROULX,2.0,275,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
856,8480871,ADAM BOQVIST,11.0,1117,47.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,26.0,0.0,6.0
857,8480873,RASMUS SANDIN,11.0,1090,39.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,88.0,0.0,2.0
858,8480878,NILS LUNDKVIST,3.0,497,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0
859,8480879,JACOB BERNARD-DOCKER,1.0,150,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
860,8480883,TY SMITH,14.0,1411,70.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,45.0,0.0,10.0
861,8480884,CALEN ADDISON,2.0,258,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
862,8480887,JORDAN HARRIS,,190,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0
863,8480890,JAN JENIK,1.0,191,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,1.0,3.0
864,8480901,KARSON KUHLMAN,7.0,730,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,0.0,3.0
865,8480913,JORDAN GROSS,,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
866,8480945,JUUSO RIIKOLA,1.0,97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
867,8480950,ILYA LYUBUSHKIN,14.0,1941,101.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,215.0,1.0,27.0
868,8480979,NATHAN SMITH,2.0,191,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,1.0
869,8480980,CONNOR DEWAR,4.0,511,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,1.0,6.0
870,8480988,RILEY DAMIANI,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
871,8480990,DECLAN CHISHOLM,,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
872,8481003,HUNTER DREW,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
873,8481004,JOSIAH SLAVIN,1.0,245,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
874,8481014,ALEXANDER ROMANOV,9.0,1759,142.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,226.0,3.0,13.0
875,8481019,DAVID GUSTAFSSON,,9,,,,,,,,,,,
876,8481032,PAUL COTTER,,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0
877,8481058,JESSE YLONEN,3.0,231,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0
878,8481059,SCOTT PERUNOVICH,10.0,509,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0
879,8481061,JASPER WEATHERBY,6.0,820,24.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,52.0,0.0,6.0
880,8481068,YEGOR SHARANGOVICH,22.0,1694,26.0,3.0,0.0,1.0,4.0,3.0,0.0,11.0,30.0,3.0,2.0
881,8481077,JOHN LEONARD,1.0,243,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0
882,8481093,RAFAEL HARVEY-PINARD,,79,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0
883,8481102,EGOR SOKOLOV,,120,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0
884,8481122,SIMON BENOIT,4.0,989,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0,2.0,6.0
885,8481133,COLE REINHARDT,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
886,8481147,REESE JOHNSON,5.0,580,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2.0,3.0
887,8481161,JAKE CHRISTIANSEN,,101,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0
888,8481167,BRAYDEN PACHAL,,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
889,8481178,EGOR ZAMULA,,201,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
890,8481186,LOGAN O'CONNOR,19.0,1855,66.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,125.0,3.0,15.0
891,8481239,SAMUEL FAGEMO,,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
892,8481433,TARO HIROSE,3.0,205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0
893,8481441,JOE SNIVELY,3.0,178,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0
894,8481461,COREY SCHUENEMAN,4.0,468,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0
895,8481477,NICO STURM,13.0,1465,38.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,126.0,0.0,7.0
896,8481481,BLAKE LIZOTTE,15.0,1400,14.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,82.0,0.0,15.0
897,8481489,JON LIZOTTE,,18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
898,8481517,BRETT LEASON,3.0,473,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,2.0
899,8481518,NOLAN FOOTE,1.0,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0
900,8481521,RONNIE ATTARD,2.0,335,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,4.0
901,8481522,PEYTON KREBS,15.0,1097,8.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,25.0,0.0,11.0
902,8481523,KIRBY DACH,17.0,1528,44.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,49.0,1.0,19.0
903,8481524,BOWEN BYRAM,21.0,1241,42.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,98.0,0.0,11.0
904,8481527,KAEDAN KORCZAK,,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,8481528,DYLAN COZENS,25.0,1609,22.0,1.0,1.0,1.0,1.0,2.0,0.0,7.0,35.0,1.0,16.0
906,8481530,BRAYDEN TRACEY,,11,,,,,,,,,,,
907,8481532,ALEX TURCOTTE,,135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
908,8481533,TREVOR ZEGRAS,38.0,1580,27.0,1.0,0.0,5.0,5.0,3.0,1.0,8.0,56.0,0.0,19.0
909,8481535,NILS HOGLANDER,8.0,1097,16.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,41.0,0.0,12.0
910,8481537,NIKITA OKHOTIUK,1.0,94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
911,8481540,COLE CAUFIELD,19.0,1365,7.0,1.0,0.0,2.0,2.0,0.0,0.0,16.0,18.0,0.0,5.0
912,8481542,MORITZ SEIDER,42.0,2091,160.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,151.0,0.0,16.0
913,8481546,CAM YORK,7.0,721,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,3.0
914,8481550,ADAM BECKMAN,1.0,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
915,8481552,ARTEMI KNIAZEV,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
916,8481553,BOBBY BRINK,4.0,192,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
917,8481554,KAAPO KAKKO,14.0,1157,18.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,16.0,0.0,5.0
918,8481555,MATTIAS NORLINDER,1.0,94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
919,8481557,MATT BOLDY,24.0,895,27.0,1.0,1.0,1.0,3.0,2.0,0.0,8.0,26.0,0.0,6.0
920,8481559,JACK HUGHES,30.0,1093,14.0,4.0,0.0,1.0,8.0,0.0,0.0,8.0,6.0,0.0,0.0
921,8481560,ARTHUR KALIYEV,13.0,1463,13.0,1.0,0.0,1.0,6.0,2.0,0.0,3.0,34.0,0.0,13.0
922,8481568,ALEX VLASIC,1.0,284,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0
923,8481572,VILLE HEINOLA,5.0,232,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0
924,8481575,LASSI THOMSON,5.0,350,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
925,8481577,PHILIP TOMASINO,21.0,1171,31.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,52.0,0.0,6.0
926,8481580,CONNOR MCMICHAEL,10.0,974,23.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,51.0,0.0,5.0
927,8481581,THOMAS HARLEY,3.0,592,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0
928,8481582,NICHOLAS ROBERTSON,,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0
929,8481596,SHANE PINTO,1.0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
930,8481598,PHILIP BROBERG,2.0,415,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0
931,8481599,VICTOR SODERSTROM,,338,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0
932,8481600,TOBIAS BJORNFOT,8.0,1477,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0
933,8481604,PAVEL DOROFEYEV,,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,8481606,JORDAN SPENCE,6.0,614,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
935,8481609,VLADISLAV KOLYACHONOK,2.0,644,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0
936,8481617,VASILY PODKOLZIN,12.0,1393,33.0,1.0,2.0,0.0,3.0,0.0,0.0,7.0,84.0,0.0,13.0
937,8481618,ALEX NEWHOOK,24.0,1474,46.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,45.0,0.0,7.0
938,8481624,ILYA MIKHEYEV,13.0,1285,20.0,4.0,1.0,0.0,2.0,2.0,0.0,13.0,70.0,0.0,9.0
939,8481626,ARTTU RUOTSALAINEN,2.0,305,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,3.0
940,8481641,JOEL KIVIRANTA,7.0,940,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,7.0
941,8481655,COLE SCHWINDT,,53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
942,8481656,ALIAKSEI PROTAS,6.0,530,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0
943,8481657,VIKTOR LODIN,,14,,,,,,,,,,,
944,8481701,SANTERI HATAKKA,2.0,192,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
945,8481703,VALTTERI PUUSTINEN,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
946,8481708,ZAC JONES,2.0,213,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
947,8481711,MATIAS MACCELLI,5.0,417,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
948,8481720,NICHOLAS ABRUZZESE,,137,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
949,8481740,TYCE THOMPSON,,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
950,8481815,BRYCE KINDOPP,,9,,,,,,,,,,,
951,8481827,BEN MCCARTNEY,,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0
952,8481849,ZACHARY HAYES,,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
953,8482055,DREW O'CONNOR,2.0,320,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0
954,8482061,BRANDON BIRO,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
955,8482062,COLE SMITH,,97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
956,8482067,CONNOR MACKEY,1.0,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
957,8482070,MITCHELL CHAFFEE,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
958,8482072,JACK AHCAN,,126,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0
959,8482073,BRADEN SCHNEIDER,12.0,1166,69.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,85.0,1.0,6.0
960,8482077,DYLAN HOLLOWAY,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
961,8482078,LUCAS RAYMOND,34.0,1668,24.0,3.0,0.0,2.0,7.0,1.0,0.0,9.0,62.0,0.0,8.0
962,8482079,MARCO ROSSI,,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
963,8482089,JAKE NEIGHBOURS,1.0,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0
964,8482093,SETH JARVIS,28.0,1507,24.0,1.0,1.0,0.0,3.0,4.0,0.0,9.0,107.0,0.0,11.0
965,8482097,JACK QUINN,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
966,8482109,ALEXIS LAFRENIÈRE,19.0,1751,37.0,4.0,0.0,3.0,1.0,2.0,0.0,10.0,158.0,2.0,19.0
967,8482110,DAWSON MERCER,25.0,1762,34.0,3.0,0.0,0.0,4.0,1.0,2.0,7.0,26.0,0.0,13.0
968,8482111,JUSTIN BARRON,1.0,159,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
969,8482113,ANTON LUNDELL,26.0,1542,62.0,2.0,0.0,1.0,5.0,1.0,0.0,10.0,32.0,0.0,10.0
970,8482116,TIM STÜTZLE,36.0,1679,52.0,5.0,0.0,0.0,6.0,0.0,0.0,8.0,125.0,1.0,15.0
971,8482117,LUKAS REICHEL,1.0,191,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,8482124,QUINTON BYFIELD,5.0,708,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,12.0
973,8482125,ALEXANDER HOLTZ,2.0,156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
974,8482133,THOMAS BORDELEAU,5.0,152,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
975,8482142,JAMIE DRYSDALE,28.0,1872,72.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,0.0,8.0
976,8482148,HENDRIX LAPIERRE,,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
977,8482149,COLE PERFETTI,5.0,313,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0
978,8482150,JACOB PERREAULT,,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,8482175,JJ PETERKA,,63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
980,8482192,ISAAK PHILLIPS,,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
981,8482197,ADAM RASKA,,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0
982,8482222,ALEXANDER BARABANOV,28.0,1486,39.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,52.0,0.0,6.0
983,8482241,RADIM ZOHORNA,4.0,260,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0
984,8482243,LINUS SANDIN,,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,8482245,ARTEM ZUB,16.0,2045,124.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,155.0,0.0,28.0
986,8482408,JEFF MALOTT,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
987,8482475,YEGOR CHINAKHOV,7.0,1058,16.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,50.0,0.0,7.0
988,8482624,DANIIL MIROMANOV,1.0,154,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
989,8482634,ALEX STEEVES,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
990,8482635,MIKE HARDMAN,2.0,301,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0
991,8482641,MATT KIERSTED,1.0,189,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
992,8482652,WALKER DUEHR,,14,,,,,,,,,,,
993,8482654,JACKSON CATES,,160,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
994,8482655,J.J. MOSER,11.0,1048,55.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,32.0,0.0,8.0
995,8482660,KENT JOHNSON,3.0,136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
996,8482665,MATTY BENIERS,6.0,193,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0
997,8482667,WILLIAM EKLUND,4.0,180,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
998,8482671,OWEN POWER,1.0,225,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
999,8482705,COLE SILLINGER,15.0,1479,43.0,0.0,2.0,1.0,4.0,4.0,0.0,4.0,98.0,1.0,16.0
1000,8482745,MASON MCTAVISH,1.0,159,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
1001,8482815,KIRILL SEMYONOV,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1002,8482834,JESPER FRODEN,,116,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
1003,8483397,MARC MCLAUGHLIN,,166,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,2.0
1004,8483565,NICK BLANKENBURG,2.0,155,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0
1005,8483570,BEN MEYERS,,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
